,text,label,score
1516,"Namibians are voting in presidential & parliamentary elections today.

Swapo could lose its majority for the first time independence from South Africa - if dissatisfied young people turn out in big enough numbers.",Negative,0.8175154328346252
1517,鯛の炊き込みご飯 さめてもうまい,Negative,0.7282440066337585
1518,"|| I'll play into depressed Sunday vibes for now because imagine working for so many years for your dream only for it to go down the toilet.

And potentially have to team up with the same people who screwed you over. Omfg, allow him to grieve.

He needs to see an atrocity in front of him to crack.",Negative,0.8444369435310364
1519,@AlArabiya_Brk: الوكالة اللبنانية: 3 دبابات ميركافا عبرت الجدار الفاصل في بلدة كفركلا بالجنوب #العربية_عاجل,Negative,0.5053877234458923
1520,"In my experience it’s the big/buff and burly dudes that are generally the softest/nicest when you get to know ‘em, and the Small Man syndrome sufferers you wanna avoid.",Positive,0.5232864618301392
1521,Y nos dijo: entonces os quedáis todo el verano sin hacer nada??? De verdad?? Y yo me pregunté en qué mundos tan diferentes vivíamos porque a mí la idea de apuntarse a un deporte *porque es verano* me resultaba súper absurda (no conocía a nadie que lo hiciera),Negative,0.8926699757575989
1522,The bare minimum of licensing an ODA X7-2 - AMIS Oracle and Java Blog The bare minimum of licensing an ODA X7-2 https://buff.ly/2p94is1,Positive,0.41670477390289307
1523,"Oh, I love this take.",Positive,0.8610673546791077
1524,솔직히 내가 랩틸리언이오 하면 믿을사람이 있을리가..,Positive,0.4338427186012268
1525,People aren’t talking enough about Dylan Burnett.,Positive,0.45511001348495483
1526,#hirwaun,Positive,0.7279391884803772
1527,"@trtworld: Hamas is ready for ceasefire talks and a prisoner exchange deal with Israel, group’s official says, as it reaches out to mediators in Türkiye, Egypt and Qatar

Follow our live coverage 👇
 https://t.co/Hjw5UgkGQs",Negative,0.8251006007194519
1528,"Je to pořád stejná písnička… když někdo šáhne na švába tobě, tak křičíš o pomoc, ačkoli ty sám šaháš na jiný šváby zcela běžně a připadá ti to úplně v pořádku.",Negative,0.7198596000671387
1529,"(2018)

kissu 😙💕

#onepiece #op #zolu #zoro #luffy #roronoazoro #monkeydluffy",Negative,0.8082184791564941
1530,「もちろんいるよ」を選んでアリゼーが勘違いして傷ついたらいやだし、「……………」にして胸に秘めておきたい気持ちもあるけどいないという意味には絶対したくなくて #黄金のギム,Negative,0.6268295645713806
1531,C'est bien aussi de ne pas avoir 150 messages par jour ? Tout ce flux avait amené la plupart d'entre nous à la saturation du foot.,Negative,0.6358166337013245
1532,"初めてやった女神転生がSJなので全ての基準がSJ
SJより上か下かでしか判断できん",Negative,0.6970731019973755
1533,#48 - TOYS (1992),Positive,0.4428845942020416
1534,"Funny thing is it's right there in the poster and nobody at the theater said anything.

Still love the movie, but yeah, that is a thing...",Negative,0.658591628074646
1535,supreme doing a frank frazetta drop has me FUCKED up,Negative,0.9390385150909424
1536,"The last five concerts you saw:

1. This is a Kit
2. The Breeders
3. Bill Callahan & Jim White
4. Evan Dando
5. Cassandra Jenkins",Negative,0.6324353814125061
1537,年取って集中力に自信がなくてペルソナ3リロードやれてない​:blobcat_frustration:​,Negative,0.9032160043716431
1538,"Schauen wir mal, was der künftige Machthaber in den #USA leistet und für uns bereit hält.

Eine Amtszeit hat er hinter sich. Da hat er einen prägenden Eindruck hinterlassen. So wie er seinerzeit gegangen ist, scheint er jetzt wieder zu starten.

www.tagesschau.de/ausland/trum...",Negative,0.8786945939064026
1539,"@AlHadath: بدء جلسة مجلس الوزراء اللبناني في السراي الحكومي
#لبنان
#الحدث https://t.co/HNFOAHxLFg",Negative,0.3802298307418823
1540,"One of the glaring things about DA Inquisition to me was that I had to tell myself my origins character just had a phenomenal PR team cause there was nothing Heroic about that ""Hero of Fereldon"" but the tapestry didn't include every bad thing I did- I drove away Wynne and Leliana",Negative,0.7763403654098511
1541,And there were codex entries in inquisition written by a man that I most certainly knifed in the back,Negative,0.8365458846092224
1542,"Früher war es für mich Herr Brand, der mir seit Drittligazeiten ein Dorn im Auge war. 
Dann Petersen, der maßgeblich für unseren Abstieg aus Liga 2 gesorgt hat und jetzt gibt es einen neuen Spitzenreiter in der Kategorie „Kack Schiri des Jahres“",Positive,0.4716222882270813
1543,"@AlArabiya_Eng: Israeli forces have fired at several vehicles with suspects to prevent them from reaching a no-go zone in Lebanese territory and the suspects moved away, the Israeli military says, hours after a ceasefire between #Israel and Hezbollah came into effect.

",Negative,0.5657781362533569
1544,Niemand darf wegschauen.,Negative,0.8638081550598145
1545,For most people #payingtaxispays,Positive,0.8518649339675903
1546,www.theguardian.com/commentisfre...?,Negative,0.3890588879585266
1547,だんぼうをつけました,Negative,0.937992513179779
1548,HAHAHAHA this made my day,Positive,0.9849636554718018
1549,"Les picotements, c'est surtout dans quels doigts de la main ?
Après l'IRM, je pense qu'elle va l'envoyer chez un neuro pour faire des potentiels pour savoir quel nerf ne conduit pas...",Negative,0.5957280397415161
1550,"念願の電気シェーバーを買った。
22,000円也
お安かったよ！！
https://amzn.asia/d/9MQXGYJ
#fedibird",Negative,0.5021282434463501
1551,Fr,Negative,0.7248320579528809
1552,Holy smokes!,Positive,0.4831540286540985
1553,the winter whore🦾⭐️ #gay #gayfakes #deepfakes #buckybarnes #gaydeepfakes #Sebastianstan #wintersoldier,Negative,0.8370012640953064
1554,"The best Contact Saver for WhatsApp:

wacontactsaver.com",Negative,0.5754320025444031
1555,Damn it I’m in Asia 💔,Negative,0.9784408211708069
1556,Wow. This might be the best episode in the series so far.,Positive,0.8959364295005798
1557,"kürt hareketinden bi ayda camiye cemaat yarattılar, yine kaldık sik gibi sevgili beyninin allah bölümünü kiler olarak kullananlar..",Positive,0.38503628969192505
1558,28. Cat is soft bean,Neutral,0.38666871190071106
1559,"Oggi su Giallo e Cucina la mia recensione di ""La libertà è terapeutica"" di Francesco Foti per People edizioni https://gialloecucina.com/libri/franco-basaglia-la-liberta-e-terapeutica/",Neutral,0.4250033497810364
1560,한국 입국시 얘기구나~,Positive,0.49887141585350037
1561,Ya está tó arreglado ☺️,Positive,0.9760900735855103
1562,🧯,Negative,0.8096441030502319
1563,Glad you are here! You are always inspirational.,Positive,0.9178966283798218
1564,Billionaire free safe house,Positive,0.876117467880249
1565,Can you link to the specific page this appears on the NRA website? I haven't been able to find it.,Negative,0.5542288422584534
1566,Step by Step: Ansible Role To Setup Oracle ACFS On Multiple Nodes https://buff.ly/2MweBPW,Positive,0.5666952133178711
1567,"I hate that thing that free antivirus programs do where they're like ""we found 12 things wrong with your PC!"" but then they tell you to buy the full version to fix them.",Negative,0.7013363242149353
1568,Ti hanno mai detto che sei noioso?,Negative,0.8345339894294739
1569,"Join our 'Butterflies & Birds of North Greece' tour
7 - 14 June

The butterflies are brilliant! Here's just a tiny sample of the 80+ species we've been seeing there since we set this tour up in 2013 (names in ALT text).",Negative,0.9001539349555969
1570,너무 좋다...,Negative,0.5137227773666382
1571,"3 - Jeu sous côté - Un peu dur à dire, mais je repense toujours à Gravity Rush qui n'a pas eu le succès qu'il mérite (la faute a la PSVita et le peu de pub pour son remaster PS4). Après je pense que y a bien d'autres jeux comme ça mais c'est le premier qui me vient a l'esprit.",Negative,0.8240833282470703
1572,TAHST WHAT i was testing the waters to see what it would accept.. BUT i have good news which is hsnr panels got accepted.. however i have bad news again which is bsky doesnt let it show up,Negative,0.5520036816596985
1573,وين السعوديين والسعوديات,Negative,0.4685777425765991
1574,自宅用兼業務用のインクジェットプリンターを更新した。プリンターにそれほどの「機能」は求めていない。紙詰まりせず、インク汚れがなく、無線通信がちゃんと繋がり、ついでに言えばランニングコスト（インク代）が抑えられればなおのこと良い。全部「性能」の問題である。,Negative,0.706455409526825
1575,You're an easy block.,Negative,0.5608149170875549
1576,"3歳児「ママをかーして」
「ママを？　じゃあはい（腕を出す）」
「（抱きついて）こうするとあったか〜い」

何だお前　可愛いな（親バカ）
重いけど……まあ今だけやろしや……",Negative,0.4875275790691376
1577,Why has Latvia been scholtzing? https://twitter.com/EuromaidanPress/status/1617169786412097536,Negative,0.8145719170570374
1578,"My son applied for a job last year on a crane. He was willing to give it a go. But it fell through. They wanted someone with all the tickets already. Money was excellent. I’m not sure how he would have gone, to be honest.",Negative,0.5218217968940735
1579,まあいるよ いる ずっとその事しか考えてない #黄金のギム,Negative,0.9348452687263489
1580,Ministerios coordinan acciones para respaldar al nivel exportador http://goo.gl/fb/xOAN3,Positive,0.5786691308021545
1581,a lot of the scooby-doo discourse i find is just people not understanding that there are different continuities,Negative,0.4587950110435486
1582,Who else is ready for a day of overindulgence on good food tomorrow? I can't wait. 😭 GIVE ME THE SWEET POTATOES,Positive,0.7966033816337585
1583,전신 풀샷도 그냥 올리고 혼자 만족해하기,Positive,0.4855183959007263
1584,Adding some salt n pepper to show you are well seasoned.,Positive,0.7827869653701782
1585,I entered a short story competition. It had 26 entries. It had 1 winner and 4 runner up prizes. I didn’t even get a mention.,Negative,0.5392819046974182
1586,Das taggen hat nicht geklappt,Negative,0.9770918488502502
1587,"True, though in this case I think it was likely contracted from a family member",Positive,0.7205602526664734
1588,"All freshly changed for bed!

#dry #babyfur #abdl #diaper",Neutral,0.3811419904232025
1589,モネの絵画とか好きやわ　ほしいな…,Neutral,0.5226425528526306
1590,"Mon point de chute (les environs de Bercy) le long de la seine depuis Choisy le roi pour ma photo 1 en zoom X11

Au final + de 50 000 pas du domicile jusqu'à Bercy ligne 14 puis maison blanche et hôpital Bicêtre à pieds",Negative,0.7661418914794922
1591,Nightmare. Btw it’s Kaveh her Clare!,Negative,0.9506862759590149
1592,Happy Thanksgiving,Positive,0.9496859312057495
1593,"The Zuely doth protest too much, methinks",Negative,0.9476786851882935
1594,"Also the muscle mass was normal, until 12 months, while the DMD rat was atrophic. Heart weights however were increased for the BMD model compared to wild type at 6 and 12 months. Dystrophin levels in heart, diaphragm and tibialis anterior (TA) was ~33%, while there was no dystrophin in the DMD rat.",Negative,0.5603137016296387
1595,Courage 🥲,Negative,0.6906492710113525
1596,MOONY *i am gripping your shoulders* do it for me,Positive,0.4301739037036896
1597,"Dimite por fin. Con muchos casos detrás y autovictimización. Qué bien les ha venido a algunos lo del ""linchamiento"" para no afrontar las consecuencias de sus acciones. Ojo, que dimite porque la jueza ha desestimado su demanda a cuatro de las personas agredidas.
www.publico.pt/2024/11/26/s...",Negative,0.9047262072563171
1598,Lucky lift 🫠,Positive,0.9697091579437256
1599,Wet greenhouse will kill life on Earth long before the star dies it’s slow death,Negative,0.9407084584236145
1600,You shod play FFXIV,Positive,0.5587847828865051
1601,post musical film GIFs / images / vids 🎥🖤,Positive,0.9388126730918884
1602,돼지.,Positive,0.4235517084598541
1603,"Lighting you, darkening me 🤣 

#diamondsglasses #jewelryglasses",Negative,0.9703862071037292
1604,謎検の過去問解いていたけれど散々すぎた〜今日はあかん気がする,Negative,0.4807578921318054
1605,時リンの帰る場所、ナビィのいるところもしくは7年後のゼルダがいるとこなんだ どっちもない。子孫助けて〜！,Negative,0.4980885982513428
1606,"Buenos días, mariposones bonicos 🩵",Positive,0.9715960025787354
1607,待って待って待って待って何で見逃してたの私？？？！？！！！？？？？,Negative,0.8783101439476013
1608,Not a bad track on this,Positive,0.8269214630126953
1609,That's good!Thanks!,Positive,0.9692589044570923
1610,マイクラサーバーの運営、楽しい😄,Positive,0.8077860474586487
1611,"I'm deeply considering checking in to a mental health institution/facility, problem is, I won't be able to pay rent and might lose my apartment. . . I'm spiraling.

My coworkers offered to take care of my animals but, rent. So. I'd like to possibly raise $680, for December rent, so I can get help.",Negative,0.6069867014884949
1612,ちこくちこくぅ〜って出かけてたらヤクルトの試飲に捕まってまんまと飲んでしまった。R-1にすれば良かった…くっ,Negative,0.6010465621948242
1613,God that movie. Fuck. Haven't watched in years but yeah absolutely ugly cry. The world is darker place without Robin Williams in it.,Negative,0.8283007740974426
1614,"tfw Ha-Go's and Chi-Ha's simply vibing around jungles 

tfw the BMP-2s fit in the forest 

*tfw* the UH-1s pop up from the super jungle",Negative,0.987822949886322
1615,"""Soon, human, dark days come for you and yours, for I shall be the new ruler of the world. This transgression will not be taken lightly-
Hey! I didn't tell you to stop, did I?""

This is how I imagine all cats",Negative,0.9383946657180786
1616,"If you market your app as “Duolingo but for…” I will not use it. Not only will I not use it, I will also leave it a bad review. Do better.",Negative,0.9637823700904846
1617,"ich finde das ist generell die sache: warum kann es nur eine option geben? wieso können wir nicht beides haben. das gleiche denke ich mir auch mit der diskussion um bargeld oder nur noch karte, warum können wir nicht beides behalten",Negative,0.4025838375091553
1618,"The wife beating analogy is something that has been in my mind for quite some time.

And by extension, consider that the political and business establishment support and enable the wife beater.",Negative,0.8354216814041138
1619,I'd be honored to have you call me fool ❤️,Positive,0.652177095413208
1620,He's been a fantastic salve to America's woes,Positive,0.982515811920166
1621,"劇団チョコレートケーキのつきかげ。
いま配信で観れるらしいぞ。

www.geki-choco.com/next_stage/",Negative,0.7232047319412231
1622,"Some years are just awful, even in Australia. en.wikipedia.org/wiki/Alexand.... Thank you for your kindness and generosity in sharing that you have had a horrible year...when we only share our successes, failing feels more personal.",Negative,0.8923503756523132
1623,De quelle manière sont morts les 12 apôtres de #Jesus ? #religion #christianisme ✝️,Negative,0.7406834363937378
1624,"3. Do researchers duplicate and distribute data all the time? Yes and maybe we can finally talk about this and come to a consensus. It’s comes up a lot in ethics reviewing but the current community norm is to distribute copies. I’d prefer links or IDs a la the old Twitter API, despite downsides.",Positive,0.5802211165428162
1625,"Ideology not people. Interesting. So your ideology says that you should insult people for the way their bodies look on issues beyond their control. 

That what you have to be saying here. Otherwise ideology over people would mean you could in fact just say ""Yeah, that was bad when he did that.""",Negative,0.7050389051437378
1626,thank you i instantly feel better about whatever the fuck kinda crap i wrote 🙏 /srs,Positive,0.8184950947761536
1627,"I've got two decent teams, it's time to get Funky",Positive,0.931589663028717
1628,"HOROSCOPO DIARIO DEL MAESTRO MENELAO
ARIES: Usa un cortaúñas para la uña del dedo gordo o las consecuencias serán dolorosas.
#Horoscopo #Aries",Negative,0.9492365121841431
1629,#hxh　😫😪,Negative,0.7956204414367676
1630,😂,Negative,0.6950050592422485
1631,"Und das Kind hat sein heiß geliebtes Kuscheltier aus dem Familienhotel in der Kita verloren. Bitte sagt mir, dass niemand Kuscheltiere in Kitas klaut. 

#skykita",Negative,0.8268502354621887
1632,webオンリーのサクカこれでいこー🙏,Negative,0.4221037030220032
1633,Master Roshi is an aggressive old pervert. He should run for the US presidency.,Negative,0.9097511768341064
1634,"そういうのコンセプトのいかがわしいお店だったりします？

ちゃんと名札付けてるし

モミジちゃん指名で",Negative,0.6995660066604614
1635,Oh my god. Just read it again a few times chief.,Negative,0.5294255614280701
1636,"Ah ok da ist der Unterschied, generell glaubst du schon an was? Das meinte ich, hätte das vielleicht besser ausformulieren können?",Neutral,0.4670189321041107
1637,"ProTip: Before responding to a stranger online, check their profile to see if they're just a rage-baiter or hate account

Sometimes I forget not everyone online is a rational adult

Just block the bad faith accounts - it helps keep convos civil with real people who have differing views",Negative,0.8494905829429626
1638,"Thats strange, what kind of economist have you read that did not inform about the russians propping up the ruble?

I mean, its universally known. I cant remember seeing any serious economic or state claim differently.",Negative,0.5185176730155945
1639,"
Can’t believe I almost started my shift without my AirPods. Imagine having to raw dog life 😫",Negative,0.8241239190101624
1640,"""She fell in love with 
full moons and dark fairytales.
Curious of the texture & layers of the night.
Her heart roamed always towards the dark, 
Like a wolf in love.""",Negative,0.7967422008514404
1641,"🕡 6:53 pm

🎵 Currents
🧑‍🎤 South Summit
💿 The Bliss

🌱 Triple J Unearthed

🎧 Apple Music / Spotify / YouTube Music",Negative,0.8374439477920532
1642,"בשביל מה צריך את ""ארץ נהדרת"",  המציאות עולה על כל תסריט",Negative,0.4994759261608124
1643,"Michel Barnier affirme que le budget sera « probablement, assurément » adopté par 49.3 […]",Positive,0.6659294366836548
1644,"Sure. But that cannot be fixed overnight. 

Providing food can be. And should be.",Negative,0.5012263059616089
1645,アマデウス皆やろ？！！！？ 戦闘の重さ考えればマギロギとかより現実味があるな 完テキ夜卓いけるのでは,Negative,0.8039925694465637
1646,YOU HEARD ME,Positive,0.3712843656539917
1647,can my stomach stop fucking with me and be honest about whether or not it wants food or no,Negative,0.5457029938697815
1648,not ready for finals either. this semester just started…,Negative,0.9036778211593628
1649,"高砂熱学(1969)　東証Ｐ
始値5900円　高値5940円　安値5753円　終値5867円　前日比-80円(-1.35%)　ＶＷＡＰ5831.025円　出来高322,900株　前日比64,400株減(-16.63%)
信用倍率1.97倍　売残61700株　買残121700株　貸借倍率0.97倍　貸株残6100株　融資残5900株　回転日数3日
O/U比率-23.21%　OVER 56000株　UNDER 34900株
[2024/11/27 15:30]",Negative,0.7583416700363159
1650,Das hört sich aber nicht so gut an,Negative,0.9700075387954712
1651,Vielen lieben Dank 🥰🥰,Positive,0.8578705787658691
1652,"La palabra del dia #1056 4/6

⬜⬜⬜⬜⬜
⬜🟨⬜🟨⬜
🟨⬜🟩🟩🟩
🟩🟩🟩🟩🟩
 lapalabradeldia.com",Negative,0.8825075030326843
1653,Is this like threads in a way?💀,Negative,0.4006795287132263
1654,Something in Two Corinthians.,Positive,0.41231074929237366
1655,Slot always is. Very impressed with the way he handles the press.,Positive,0.8093008995056152
1656,スマホ部,Positive,0.536492109298706
1657,"speaking of Voltron I also got to re-experience the “you’re my brother, I love you” line that left the fandom in tatters. truly a historic moment.",Negative,0.38695576786994934
1658,"灼熱にて純情(wii-wii-woo) / 星街すいせい
#NowPlaying #PsrPlaying
https://open.spotify.com/track/6JZ2uj3mIdsxL1gyqtCNE7",Positive,0.4556041359901428
1659,"昔は週刊誌や月刊誌で読んでいたから、連載でも早いサイクルで読めたので問題なかったのですけどね。
（週刊連載は恐怖の自転車創業だと思いますが💦）",Negative,0.5235790610313416
1660,"#にっぽんTKO話

美しきゼラニウム 
privatter.net/p/11284718

カルみと(+☕️さんと🐸さん)
シナリオネタバレあり
毒を飲む話

しあわせに、なれ〜！！",Positive,0.5132431387901306
1661,Awh da babyyyy 🥹,Negative,0.9837608337402344
1662,"Rapport d'activité 2016

""Une année exceptionnelle""

https://www.publiceye.ch/fr/publications/detail/rapport-dactivite-2016",Negative,0.9287190437316895
1663,"I got that dawg in me.

The dawg:",Positive,0.5233492851257324
1664,"Or: 60 minutes, running, at high speed, from a lava flow. 

Or: 90 minutes, with piranha nibbling at your genitals, while you tread water.",Negative,0.9276983141899109
1665,".@metheridge is heading out on tour in just 1 week! Do you have your tickets? Head over to  for a full list of dates!

melissaetheridge.com/tour/",Negative,0.5028429627418518
1666,肩甲骨の付け根が痛い,Negative,0.38564425706863403
1667,"It is perfectly possible to die with dignity without recourse to suicide. 
I loathe this Orwellian manipulative language. Die a natural death? Ah, that’s hardly ‘dying with dignity’ now, is it?",Negative,0.42536503076553345
1668,아쉬바 12월에 왜 이리 일정이 많냐. 2종 소형 운전면허라도 합격한다면 기분이라도 좋겠지만 시험 환경이 이런 꼴이라면….,Positive,0.4236708879470825
1669,꼬리잇이드,Positive,0.4290069043636322
1670,"у меня отсутствуют эмоций, за исключением зловещего хохота, во время обдумывания планов по захвату мира",Negative,0.44903767108917236
1671,"Where you can only get there by boat, or walk along the water when the tide is out, right?",Negative,0.6082693934440613
1672,"Better tell them to pay some rent! You go take your piss you’re the one paying for that place, not them 😤",Negative,0.8226100206375122
1673,"The Sword of Hyperborea 1! Mignola, Williams and Campbell. Winter and Robins round out the team. Fun issue! Remember first seeing this character with James Harren.",Positive,0.6466520428657532
1674,See you tomorrow truck-kun!,Positive,0.5326075553894043
1675,"// snowslush (village of objects)

so this is my first time making something like this, especially in something like whiteboard

I really like snowslush so I ended up drawing them a lot :3 this is my headcanon of how they confessed ^^ (1/?)

#villageofobjects #brawlingonplanetaryscales",Negative,0.3980827331542969
1676,(2/?),Negative,0.5561417937278748
1677,(3/4),Positive,0.5057260394096375
1678,"(4/4)

I LOVE THEM SO MUCH IM SO BRAINROTTED FOR THIS SHOW HEUINFIJNDJINFIJNSJIND",Positive,0.7076510190963745
1679,오늘 진짜 너무 행복해 ✨,Positive,0.8174740076065063
1680,"うーん、ここと他とでアイコンもうちょっと変化つけるかなぁ。
実は細かいところ（背景）に差があるのでわーさん本人はメインか違うかの区別がそこなわけですが、細かいんだ。細かすぎて、多分、カラーチェンジされてる一ヶ所除いて区別つきにくいんだ。",Negative,0.577302098274231
1681,"Cool, you've already been added 🔥 Repost this so more awesome folks can see us 💪",Positive,0.5505699515342712
1682,"Size discrimination is somewhat of a thing, but two guys wearing XXLs are going to be potentially shaped more differently from one another than two guys wearing mediums.",Negative,0.5044134855270386
1683,武器本当に75％か？ってレベルで毎度すり抜けてるからさあ,Negative,0.40147116780281067
1684,"もちろん水火さんの女体🔵も好きですよ！！？
🔵🥧も女体🔵も真っ先に水火さんが思い付きます

と言いますか水火さんの描く🔵は全部エッチなんですよ…",Positive,0.4298887848854065
1685,"@chuckpfarrer.bsky.social
KUPIANSK AXIS /2055 UTC 26 NOV/ Multiple Russian attacks fail north of city and are driven back. UKR forces combine to drive Russian units east along H-26 HWY axis.

#ukraine #russia",Negative,0.7123181819915771
1686,"グラコロ食べたいけど週末まで行く機会がなさそうなので我慢
楽しみな予定が色々入って荒んでる今週に光が射したね",Negative,0.8041893243789673
1687,we urgently need an edit button on here 😫,Negative,0.8212459683418274
1688,"Pues niña, le cancelas la cita y un ghosting y es lo que hay. A quien no quiere entender pues toca hacerse entender, tampoco vas a estar sufriendo y pagando.",Negative,0.8617560267448425
1689,"風やば
イナサおる",Negative,0.6193493008613586
1690,It's like they want everyone to vote Greens,Positive,0.7994341850280762
1691,"Learning about the Chinese Communist Party’s multi-decade whole-of-society unrestricted war, will help with your understanding of why our powerful entities are outright committing treason today:

x.com/xiiskillingu...",Negative,0.6240065693855286
1692,"Y no es solo pagar 3500 euros por el más barato, sino que ahora tienes que cambiarle cada pocos días los filtros y las tiendas te los venden por un ojo de la cara.
Si no los hubiera encontrado en AliExpress, mi abuela prácticamente no se lo podría permitir.",Negative,0.47293341159820557
1693,"Appleサポートお電話しました​:blobcatnoplease:​
サポート窓口のおじさま親切優しいありがとう",Negative,0.6406810879707336
1694,Loved Crusin USA,Positive,0.9334580898284912
1695,|| replies later❤️,Positive,0.8338278532028198
1696,ありがとう,Negative,0.764723002910614
1697,I get to see Sleep Token for the 2nd time tomorrow!!,Positive,0.6219305396080017
1698,아니 뭬친 대설경보는,Positive,0.3939167261123657
1699,"Wanted my annual NFL road trip game to be a snow game finally, and sure enough, it’s coming… 🥶",Negative,0.8045694828033447
1700,"🌹🌹🌹🌹BUENOS DIAS A TOD@S ROJILL@S Y ROJAZ@S ¡FELIZ MIERCOLES! #ImpulsoDePais
#SEGUIMOS_AVANZANDO👍👍👍👏👏👏❤️❤️❤️ QUE PASEIS UN DIA ESTUPENDO 🫂🫂🫂❤️❤️❤️🥰🥰🥰😘😘😘",Positive,0.7920329570770264
1701,"Hvor er du sød, Didde, tak! Nu må vi se, hvor længe det varer, haha.",Negative,0.470790833234787
1702,"Yeah, samesies. I think most people are gonna watch on phones anyway, PC users are stilly mostly 1080p and 2.5k, 4k final cut is probably best left to studios who record at 8k lmao, hardly anyone needs that",Positive,0.4458058774471283
1703,Prousa mě fascinuje :) #humor,Positive,0.8791961669921875
1704,Ole! Enhorabuena,Positive,0.9679216146469116
1705,"4) their languages just so they can sing their songs. You cannot expect that just because you're a big deal in your country and then had 1 or 2 trending songs that you deserve a foreign award that by the way, just started recognising African music. NG put African music on the map.",Negative,0.6675202250480652
1706,Hoy la app de Iberia tiene un buen día. Me ha dejado meter por fin las tarjetas de embarque en la cartera del iPhone. A ver si el día es bueno para mí también!,Positive,0.9623982906341553
1707,🎹🌊💖,Positive,0.9538363218307495
1708,Has anyone read this?,Neutral,0.4611581563949585
1709,"( They hardly have any time to react, they just freeze with surprise as Proto makes his best attempt at combing out the fur. It's not even the fact that he lost it that shocks them, just... how he offered to help. )

... I-It's okay. That happens more often than you think. 💧",Negative,0.6375643610954285
1710,"""Przymus dobrowolności""",Positive,0.5091257095336914
1711,What new books are folks looking forward to? Padding my pull list again!,Positive,0.7347089648246765
1712,"Calling a moratorium on new side-quests in the new year: one more PhD practice project, and writing, and professional work, and that's it. If you see me striding off purposefully in another direction (or if I try and enroll you in some scheme that isn't one of these) please do feel free to […]",Negative,0.4610716700553894
1713,たぬトリオです,Negative,0.8760640025138855
1714,📌,Positive,0.42736107110977173
1715,Got it - thanks. I'm more familiar with international law related to cyber... Nukes are outside the wheelhouse 😂,Positive,0.37125110626220703
1716,"Significado de #ilicitano Quiere decir narural de Ílice, oriundo de Ílice, que era el nombre antiguo de Elche, la ciudad de España, en la Provincia de Alicante... ilicitano",Negative,0.7315797805786133
1717,Fight girl,Negative,0.6058434247970581
1718,Gift artwork received by the amazing @dracova.bsky.social !!! Thank you ❤️,Positive,0.6231386065483093
1719,N'estic fins als ous de les obres del costat de casa.,Negative,0.6138495802879333
1720,Yes. And Yes. It’s a strategy.,Positive,0.7888461947441101
1721,Rot.,Negative,0.9544824361801147
1722,ブラインドじゃない！？と大歓喜しました,Negative,0.9664463400840759
1723,"🕒 Current times:
New York: 02:54 EST, London: 07:54 GMT, Amsterdam: 08:54 CET, Tokyo: 16:54 JST, Sydney: 18:54 AEDT, Los Angeles: 23:54 PST",Negative,0.9111906886100769
1724,真・女神転生ストレンジジャーニーをやったときの私の呻きまとめ,Positive,0.4454682171344757
1725,"なにそのボスみたいなセリフ
ちょっとかっこいい",Negative,0.7870545983314514
1726,"😂😂😂😂
Promis, ma môme passe trop de temps devant la TV (sa pédiatre me juge fort 😭), mange beaucoup trop de gâteaux industriels (petit dej + gouter et parfois dessert du soir), se couche régulièrement vers 22h et même qu'il m'arrive par grande fatigue de lui crier dessus 🫠",Negative,0.5161268711090088
1727,"Det er deres pressemeddelelsestjeneste. Undrer mig dog lidt over, at den profil Journalisten omtaler har så få følgere.",Negative,0.5410318374633789
1728,おかえりなさい🌙,Negative,0.9414228200912476
1729,Oui,Positive,0.8630434274673462
1730,#speedo #LUFC #neverforget,Positive,0.9216856956481934
1731,"[Selfie, ec]

Goodbye, beard.",Negative,0.9144812226295471
1732,メンシプ入れて貰えて良かったね(*´ `)ﾉ´ `*)ﾖﾁﾖﾁ,Negative,0.40129125118255615
1733,おつかれさま😊,Positive,0.6907675266265869
1734,"hele bi kontrol edin indirilebiliyor mu? PDF: Çavdar Tarlasında Çocuklar [J.D.Salinger]  via @wordpressdotcom

wp.me/p36gE7-7",Negative,0.4905620217323303
1735,"i don’t want to be as angry as i am but it also doesn’t make sense to not be angry

i am angry 
i am angry all the damn time 

i am also grateful because if i hadn’t met my friends i don’t think i would still be alive and here honestly 

they have brought so much joy into my life despite all of this",Negative,0.7190628051757812
1736,アリゼーがほほえみかけるのわっっっちょっわっあっ はああああああああ #黄金のギム,Negative,0.7188824415206909
1737,"Charlie gets it.

F*** evangelicals ! 

youtu.be/ZD5hDamgJQs?...

(I’m aware there’s church that help their community and I’m not against them. I’m completely against people abusing their power and corrupting everything they do.)",Negative,0.9355717897415161
1738,"Problemet er, at tekstilsektoren også er dybt problematisk.

– Tekstil/mode-forskere taler om, at produktionen og dermed forbruget skal reduceres med 90%, hvis det skal have et bæredygtigt niveau.
– det skyldes, at meget tøj enten er plastik (fossilt baseret) eller bomuld (bla. ekstremt […]",Negative,0.9522166848182678
1739,Errol Musk unplugged ⤵️,Negative,0.42504531145095825
1740,自分のことを客観視出来る分いかに自分がカスかわかって辛い,Positive,0.40504229068756104
1741,He reminds me sm of Lan Xichen,Negative,0.5761221647262573
1742,"살면서 한 번은 찾아온다는 가장 아름다운 행운, 나한테는 그게 너였으면 좋겠어. 그러니 나를 떠나지마, 나의 행운. <- 이 문장이 대체 뭐라고 그리 좋은지 ··",Positive,0.42272496223449707
